,labels,pc1,pc2
111,1,-4.11617099393,-1.15193717824
112,0,1.12537324522,-0.205925679243
113,0,1.8132257933,-0.00512488439631
114,0,0.445126158478,-0.400400657228
115,1,-3.53848005403,2.4458118663
116,0,1.69455390514,0.28639293405
117,0,1.46815337277,-0.0913473695703
118,0,1.65615596981,0.0497378596372
119,0,1.36098941537,-0.141299741732
120,1,-4.24619769745,0.0705828672791
121,1,-1.52306582293,-0.610919164179
122,1,-3.54036583748,-0.675252598724
123,0,2.04006936025,0.1887086582
124,1,-2.8595151264,0.83669480415
125,0,1.68449915533,-0.00436840473525
126,1,-1.63722911394,-0.10828377601
127,0,0.970452383579,0.873940528181
128,0,1.3585448407,-0.0662995201213
129,0,1.79166311272,0.0455839674262
130,1,-4.13224712325,0.301684373321
131,0,1.7157270264,0.0999386762361
132,0,1.67438403711,0.162811357798
133,0,1.15812093815,-0.153755089643
134,0,1.71857748807,0.038851541716
135,0,1.9669837356,0.18197623249
136,0,1.59214314308,0.0112521968781
137,0,1.9669837356,0.18197623249
138,0,2.074147693,0.231928604652
139,1,-1.60821987272,0.306156172667
140,0,1.8132257933,-0.00512488439631
141,0,1.93290540286,0.138756286039
142,0,-0.701270108246,-0.478050217843
143,0,1.79669048763,0.190964636819
144,0,-0.508704319107,0.294876687851
145,1,-5.00078542251,2.20874627043
146,0,2.05018447847,0.0215288956666
147,1,-1.55985323939,0.24116017084
148,1,-4.01793349852,-1.27991330029
149,0,1.67577684966,-0.011479070276
150,0,2.18131165039,0.281880976813
151,1,-1.09359777595,-0.938331945904
152,0,1.78931069698,0.14588181383
153,0,1.79166311272,0.0455839674262
154,1,-4.97697990125,1.28218856814
155,1,-3.27670657145,-0.685851720232
156,0,1.46732077887,-0.0431860145381
157,0,1.68449915533,-0.00436840473525
158,0,1.23463368711,3.18428354854
159,0,1.3752993146,-0.11493747984
160,1,-3.71609967072,0.47113103595
161,1,-3.92202184225,4.13038407158
162,0,1.68449915533,-0.00436840473525
163,0,2.21643230342,0.18967439778
164,0,1.9669837356,0.18197623249
165,0,1.89882707011,0.0955363395877
166,0,2.04006936025,0.1887086582
167,1,-6.452870603,1.68094085154
168,1,-1.73066732619,-1.34653524753
169,1,-3.83774912919,-0.658896224917
170,0,1.79166311272,0.0455839674262
171,1,-3.46580760405,0.877837229364
172,0,1.57733519793,-0.0543207768967
173,0,-0.6974424085,-0.576058520062
174,0,2.05018447847,0.0215288956666
175,0,2.18131165039,0.281880976813
176,0,1.36300728314,-0.15422552122
177,1,-3.71613218707,-1.24994179934
178,1,-1.99154110768,-1.22218232937
179,0,1.94302052107,-0.0284234764948
180,1,-2.71801580157,-0.802279086548
181,1,-5.09656036079,3.33482006151
182,1,-3.76133880761,-1.19651487212
183,0,1.52163406185,0.025110150379
184,1,-4.94081261851,-1.34557744964
185,1,-4.86183691967,0.32210005565
186,0,1.61141353067,-0.0111008304454
187,0,1.89882707011,0.0955363395877
188,0,1.68449915533,-0.00436840473525
189,0,1.57733519793,-0.0543207768967
190,1,-2.39141662033,-0.50962850079
191,0,1.12146097458,-0.158870554396
192,0,2.18131165039,0.281880976813
193,0,1.82574144546,0.0888039138775
194,1,-3.81123765,-0.306289677822
195,1,-3.91493335125,-1.22798555521
196,0,1.89882707011,0.0955363395877
197,0,1.47017124054,-0.104273149058
198,0,1.89882707011,0.0955363395877
199,1,-5.23710964058,0.834557066354
200,1,-2.99344625662,-0.620705126758
201,0,2.05018447847,0.0215288956666
202,0,2.05018447847,0.0215288956666
203,0,1.62152864889,-0.178280592979
204,1,-5.79768243116,1.02233973245
205,1,-3.84085793987,-1.37189319056
206,0,1.89882707011,0.0955363395877
207,1,-5.90756430993,0.117584834128
208,1,-4.88692602682,-2.07155698751
209,1,-3.40745920343,-0.275982112496
210,0,2.04006936025,0.1887086582
211,0,1.89882707011,0.0955363395877
212,1,-3.922732713,-0.327918568549
213,0,1.11013859317,-0.209424210896
214,0,1.78259031479,0.0773372044751
215,1,-4.17568264107,-1.06189349907
216,0,1.26937552869,-0.358560033639
217,1,-1.79661925895,-1.2070206865
218,1,-3.20746135723,-0.948686302065
219,0,2.04006936025,0.1887086582
220,1,-3.38749695377,-1.50967027644
221,1,-3.06683589945,-1.18842067855
222,0,2.05018447847,0.0215288956666
223,1,-5.43158598414,-1.28839956623
224,1,-2.04297341482,-1.1435706769
225,1,-3.69968200382,-0.559205922826
226,0,-0.601567358686,-0.47110310853
227,1,-1.83281359616,-1.09982460284
228,0,0.607986670125,0.0672585070756
229,1,-4.78151032841,3.81819856017
230,1,-3.40644325645,1.12370780493
231,1,-5.45017053909,3.76243322587
232,1,-1.42275023307,-0.685927509333
233,0,0.81402102767,-0.152179730931
234,0,1.60338305304,-0.114774118881
235,0,1.79166311272,0.0455839674262
236,0,1.24825663275,-0.377814158847
237,0,1.89882707011,0.0955363395877
238,0,1.26191302094,-0.194223749473
239,1,-4.5391413858,-1.48545260456
240,0,-0.559797173755,-0.934352996356
241,0,1.02726310264,0.00135303489655
242,0,1.93055298712,0.239054132442
243,1,-2.46068049356,-0.410108698765
244,1,-1.2889838903,0.206144915678
245,1,-3.79731163144,-0.0639671691426
246,1,-3.29035091332,-0.577455418071
247,1,-1.58083892159,-0.77868099411
248,0,1.9669837356,0.18197623249
249,0,1.82574144546,0.0888039138775
250,0,1.68449915533,-0.00436840473525
251,1,-1.46264647123,-0.60806785356
252,1,-3.02207076203,-0.483995658446
253,1,-5.47749820221,0.861128242103
254,1,-3.69911138296,-1.35460172021
255,1,-3.02022040249,-1.13784675882
256,1,-3.32751922971,0.75793072854
257,0,0.980853786514,-0.175936421213
258,1,-2.52299364292,-0.785117357543
259,1,-0.730643363864,-1.10786493652
260,1,-3.66163067993,2.44880873512
261,0,1.89882707011,0.0955363395877
262,1,-1.97552487699,-0.425067797872
263,0,1.47017124054,-0.104273149058
264,1,-0.730643363864,-1.10786493652
265,0,0.104765333216,-0.421180854696
266,0,1.57448473627,0.0067663576234
267,0,1.82574144546,0.0888039138775
268,0,2.04006936025,0.1887086582
269,0,1.89882707011,0.0955363395877
270,1,-2.4082554013,2.70995959117
271,0,1.68449915533,-0.00436840473525
272,0,1.6754263574,0.0273848323137
273,1,-1.73661004331,-0.797556190011
274,1,-1.40149982307,-1.34755253288
275,1,-2.40025120008,-0.568851158327
276,1,-5.80531813544,-0.544442900769
277,1,-6.73566535233,3.75723620309
278,0,1.67438403711,0.162811357798
279,1,-0.833276432424,-0.43454696026
280,1,-3.56115208046,0.78056185456
281,0,2.18131165039,0.281880976813
282,0,1.89882707011,0.0955363395877
283,1,-1.30608803928,-1.10383256293
284,1,-2.92802461935,-1.14719156142
285,1,-0.862383419914,-0.419279170691
286,0,0.85276740529,0.139009203913
287,1,-2.15502566197,-0.703287978056
288,1,-2.96102785427,-0.96071932942
289,0,1.89882707011,0.0955363395877
290,1,-6.65932454844,3.45830920867
291,0,1.89882707011,0.0955363395877
292,1,-1.60874577065,-1.0624625991
293,1,-3.18384768591,0.573497655584
294,0,1.89882707011,0.0955363395877
295,0,1.89882707011,0.0955363395877
296,1,-3.316164722,0.618287606665
297,0,1.03392871796,-0.47771890317
298,0,1.78154799451,0.21276372996
299,0,2.18131165039,0.281880976813
300,1,-2.54929299896,0.05974058707
301,0,2.18131165039,0.281880976813
302,0,2.1914267686,0.114701214279
303,1,-1.29263669963,-0.788423311507
304,1,-3.91543298848,-1.13682200839
305,0,1.44475484506,0.317558671351
306,1,-1.28216454701,-0.578794550605
307,1,-2.57695793867,1.49835434197
308,0,1.68449915533,-0.00436840473525
309,1,-1.55053970572,-1.19068009419
310,0,1.89882707011,0.0955363395877
311,0,1.35495394407,0.0682465942241
312,0,-0.506369562333,-1.15273854774
313,0,2.04006936025,0.1887086582
314,1,-2.21096873925,-0.283587345121
315,1,-2.26673805624,-1.3887417684
316,1,-1.38134144685,-1.36528992556
317,0,1.33721195924,0.418745531169
318,0,1.13440369302,-0.06099204757
319,1,-1.60833633926,-0.947599141183
320,1,-1.9065749289,-0.547594878956
321,0,2.18131165039,0.281880976813
322,1,-1.91463590951,-0.917270857293
323,0,1.89882707011,0.0955363395877
324,0,2.1914267686,0.114701214279
325,1,-1.50876661272,-1.21490016509
326,1,-1.51040030727,-1.40246734899
327,0,1.89882707011,0.0955363395877
328,0,2.074147693,0.231928604652
329,0,2.18131165039,0.281880976813
330,1,-4.15122101278,-0.0126685094867
331,0,2.18131165039,0.281880976813
332,0,1.01427415575,0.117322477322
333,0,2.11264022062,0.230143057609
334,1,-0.788008695542,-0.0523492973796
335,1,-1.17535374571,-0.942811782409
336,0,1.52018231017,0.0456732179423
337,0,1.79166311272,0.0455839674262
338,1,-1.05882904585,-0.00781077072939
339,1,-4.14353840645,0.831268503498
340,0,2.04006936025,0.1887086582
341,0,1.45720566066,0.123993747996
342,0,0.147306176392,0.808884560689
343,1,-5.560334546,2.50824069995
344,1,-3.28994985397,0.743894759775
345,1,-1.57820726172,0.184590268376
346,1,-6.87197868331,3.58435641729
347,1,-2.8484044331,0.672571185201
348,0,1.08822503694,0.0504890267441
349,0,0.666021814388,-0.251331057113
350,0,1.79166311272,0.0455839674262
351,0,1.93290540286,0.138756286039
352,1,-6.02914373258,1.96045780738
353,1,-4.57579538855,-0.311205503005
354,0,1.92844296041,0.226682287137
355,0,1.93855807863,0.0595025246035
356,0,1.19213709816,0.0548046417336
357,0,1.92844296041,0.226682287137
358,0,1.59214314308,0.0112521968781
359,0,1.49517677535,-0.029299965558
360,0,1.69930710048,0.0612045690395
361,0,2.18131165039,0.281880976813
362,0,2.04006936025,0.1887086582
363,0,2.1914267686,0.114701214279
364,0,1.21565935209,0.11934871482
365,0,0.539504752301,-0.0695112947954
366,0,2.18131165039,0.281880976813
367,1,-3.38617853742,0.200194930095
368,0,1.20748931767,-0.0542596218598
369,0,2.074147693,0.231928604652
370,0,2.074147693,0.231928604652
371,0,0.948373608726,1.23690232021
372,1,-1.62358584025,-1.47316284763
373,0,0.70105975032,-0.134118528991
374,0,1.8228909838,0.149891048398
375,0,1.25802023899,0.00228991053188
376,0,1.92383260493,0.170509523088
377,1,-3.46787021013,-1.53618790034
378,0,1.82574144546,0.0888039138775
379,0,2.33266905874,0.207873532892
380,0,1.66287635199,0.118282468992
381,0,1.82574144546,0.0888039138775
382,0,1.68449915533,-0.00436840473525
383,0,1.85981977821,0.132023860329
384,0,1.59140270812,0.0847111767034
385,0,1.80411864213,0.211454787604
386,1,-4.35667955165,2.40257830283
387,0,1.9669837356,0.18197623249
388,0,1.10989620413,-0.0967545191868
389,0,1.69091934279,-0.0332781634169
390,0,1.71449940241,0.241389969414
391,0,2.04006936025,0.1887086582
392,0,1.4678188248,-0.00397530265466
393,0,2.04006936025,0.1887086582
394,0,1.20832191157,-0.102420976892
395,0,1.69930710048,0.0612045690395
396,0,2.04006936025,0.1887086582
397,1,-4.23413826233,-1.02300456077
398,0,1.34373689555,-0.131872493896
399,1,-2.05037593755,-1.26683501082
400,0,-0.0472256159593,-0.17837486145
401,1,-3.66129000242,-1.0267453655
402,0,2.04006936025,0.1887086582
403,0,0.76818065732,0.297102848742
404,0,1.37142683137,0.423495937349
405,0,1.01722405287,-0.227096449936
406,1,-4.87517536281,-1.35710188693
407,0,0.855789033269,-0.117704940921
408,0,1.3585448407,-0.0662995201213
409,0,1.9669837356,0.18197623249
410,1,-6.27932160412,-1.45901345847
411,0,0.871835459304,-0.0863802350879
412,1,-2.26589434437,-0.566758165175
413,0,2.04006936025,0.1887086582
414,0,1.93290540286,0.138756286039
415,0,1.68140630462,0.169388421494
416,0,0.824968494136,0.0184782309175
417,0,1.50139911162,3.39319132227e-05
418,0,1.48375156169,0.102751117894
419,1,-2.20461953849,-0.876713608567
420,1,-2.33586304639,-1.46712199116
421,1,-2.55676479256,-0.272331178394
422,0,1.85981977821,0.132023860329
423,0,1.37447757759,0.0404269004278
424,0,1.75265582081,0.0820714881673
425,1,-2.85722501526,-1.76866294432
426,0,0.877122498765,-0.230607157448
427,0,1.76479521121,0.101979775983
428,0,2.08929018612,0.210129511511
429,0,0.878872345724,-0.028089062087
430,0,2.074147693,0.231928604652
431,0,2.18131165039,0.281880976813
432,0,1.75265582081,0.0820714881673
433,0,2.33266905874,0.207873532892
434,1,-4.23087075038,-1.25920899462
435,0,1.63746138578,-0.07155417243
436,0,1.75265582081,0.0820714881673
437,0,1.73451022496,0.145577962265
438,1,-3.32176209956,-1.28815316834
439,0,1.67414164807,0.275481049507
440,0,0.373010767915,-0.0462558632952
441,1,-3.54521375453,-1.5018924699
442,1,-4.08254776058,-1.07197972052
443,0,1.62622147582,0.0544721433294
444,0,1.49978713084,0.0268727984914
445,0,1.52018231017,0.0456732179423
446,0,1.59889787851,-0.105029628719
447,0,1.41301835278,-0.0042791542192
448,0,1.74980535915,0.143158622687
449,0,1.85981977821,0.132023860329
450,1,-4.34521556043,0.0760910963403
451,1,-3.07412686844,-1.57634200423
452,1,-2.73464158679,-0.732901365833
453,0,1.85981977821,0.132023860329
454,0,1.91363501526,0.161109313362
455,0,1.97709885381,0.0147964699565
456,0,1.41301835278,-0.0042791542192
457,0,1.79684927177,-0.0418883279152
458,0,1.85981977821,0.132023860329
459,0,1.75265582081,0.0820714881673
460,0,1.9669837356,0.18197623249
461,0,1.73338543322,0.104424515491
462,0,1.85981977821,0.132023860329
463,0,1.62833150253,0.0668439886346
464,1,-3.2336067298,-1.31620008356
465,0,1.90401322916,0.00806404424629
466,0,1.0288625733,-0.0305802610737
467,1,-7.01584781441,3.60691199009
468,1,-4.0671028934,-1.49404912346
469,0,1.62622147582,0.0544721433294
470,0,1.91615261956,0.0279723320623
471,0,1.97709885381,0.0147964699565
472,1,-5.04027870148,0.373210890594
473,1,-1.02799986301,-0.363187352533
474,0,0.41926021028,-0.446699135722
475,0,2.18131165039,0.281880976813
476,1,-2.30480376067,-1.43070282808
477,0,1.86993489642,-0.035155902205
478,1,-4.26315416659,-0.71519960262
479,0,-0.231952285982,-0.341483364663
480,0,1.97709885381,0.0147964699565
481,0,2.33266905874,0.207873532892
482,0,1.73549545992,0.116796360796
483,0,1.71857748807,0.038851541716
484,0,1.71857748807,0.038851541716
485,0,1.36300728314,-0.15422552122
486,0,1.71857748807,0.038851541716
487,0,1.60234073275,0.0206524066035
488,0,1.57733519793,-0.0543207768967
489,0,2.18131165039,0.281880976813
490,0,1.71833509903,0.151521233425
491,1,-4.98825120913,2.40255037677
492,0,1.90524725757,0.066626580906
493,0,1.75265582081,0.0820714881673
494,0,2.074147693,0.231928604652
495,0,2.18131165039,0.281880976813
496,0,1.61141353067,-0.0111008304454
497,0,1.75265582081,0.0820714881673
498,0,1.97709885381,0.0147964699565
499,1,-3.87220226639,-0.974137099332
500,1,-3.43544133266,-1.41393791213
501,0,2.33266905874,0.207873532892
502,0,2.1914267686,0.114701214279
503,0,1.72431263529,0.13617775254
504,1,-2.26448637331,-1.43206166974
505,0,2.02995424204,0.355888420734
506,0,1.70846236986,0.20603130425
507,1,-1.59751041131,-1.12813046018
508,1,-2.55317788375,-1.2287002441
509,0,1.82574144546,0.0888039138775
510,0,1.85074698028,0.163777097378
511,0,1.85981977821,0.132023860329
512,0,1.57733519793,-0.0543207768967
513,0,1.27638641812,-0.0412787087826
514,0,1.86993489642,-0.035155902205
515,1,-2.16365639274,-1.05724385357
516,0,1.4678188248,-0.00397530265466
517,0,2.05018447847,0.0215288956666
518,0,1.82574144546,0.0888039138775
519,0,1.93290540286,0.138756286039
520,0,1.52972162482,0.0221385147992
521,0,1.47017124054,-0.104273149058
522,0,1.34373689555,-0.131872493896
523,0,1.71857748807,0.038851541716
524,0,1.50424957328,-0.0610532026069
525,0,1.5193920664,-0.0828522957478
526,0,1.9669837356,0.18197623249
527,0,1.50400718424,0.0516164891018
528,0,1.71857748807,0.038851541716
529,0,1.56379995756,0.0653584612505
530,0,1.61141353067,-0.0111008304454
531,1,-4.62595841141,-1.47368404967
532,0,2.22550510135,0.157921160731
533,0,2.11834114395,0.107968788569
534,1,-2.70354617318,-0.385882121542
535,0,1.82574144546,0.0888039138775
536,0,1.89882707011,0.0955363395877
537,0,1.06624702754,-0.147431940473
538,0,0.718125049846,0.201582517298
539,0,1.9669837356,0.18197623249
540,0,0.417343337815,-0.100004758064
541,0,1.39577552043,-0.14613425385
542,0,1.52018231017,0.0456732179423
543,0,1.93290540286,0.138756286039
544,0,1.61141353067,-0.0111008304454
545,0,1.47017124054,-0.104273149058
546,0,1.47017124054,-0.104273149058
547,0,1.89882707011,0.0955363395877
548,0,1.82574144546,0.0888039138775
549,0,1.46732077887,-0.0431860145381
550,1,-4.72090577793,-1.58355869083
551,0,1.55806481034,-0.0319677495732
552,0,1.53453455953,-0.104651388889
553,1,-1.46899410071,-0.0716141624171
554,1,-4.29797898337,-1.46898292664
555,1,-3.25081629543,-1.18501855609
556,1,-3.91872777229,-1.10906414906
557,0,1.82574144546,0.0888039138775
558,0,2.04006936025,0.1887086582
559,1,-2.67111462916,-0.907466623139
560,0,1.34373689555,-0.131872493896
561,0,1.61141353067,-0.0111008304454
562,0,2.04006936025,0.1887086582
563,0,2.04006936025,0.1887086582
564,0,1.89882707011,0.0955363395877
565,0,1.48497918569,-0.0387001752834
566,1,-3.28215979095,-1.28691900633
567,1,-3.27136061974,-1.15151933131
568,0,1.9669837356,0.18197623249
569,0,1.02011463586,0.0650832565257
570,0,2.18131165039,0.281880976813
571,1,-5.56672801332,-1.70509086199
572,0,1.50139911162,3.39319132227e-05
573,1,-2.57440412659,-0.690109102732
574,0,1.75265582081,0.0820714881673
575,1,-2.18298195049,-0.961551569454
576,1,-2.29137325794,-1.08668153783
577,1,-1.27934011618,-1.20501264631
578,0,1.62622147582,0.0544721433294
579,1,-1.85345742134,-1.20574584237
580,0,1.61141353067,-0.0111008304454
581,0,1.59214314308,0.0112521968781
582,0,1.21730255056,-0.159471838734
583,0,1.82574144546,0.0888039138775
584,0,1.40038587592,-0.0899614898003
585,0,1.82574144546,0.0888039138775
586,0,2.1914267686,0.114701214279
587,0,1.71857748807,0.038851541716
588,1,-2.34768676541,-0.632980161628
589,1,-1.84000516374,-0.656305207544
590,1,-3.63253956661,-0.228683884602
591,0,1.74358302289,0.113824725216
592,0,2.18131165039,0.281880976813
593,1,-4.86053600302,-1.35941683105
594,0,1.75265582081,0.0820714881673
595,1,-2.41510001779,-1.04013475218
596,1,-3.52515034304,-0.924558641575
597,1,-6.76336154497,3.00207726006
598,0,1.68425676629,0.108301286973
599,0,2.08426281121,0.0647488421179
600,0,1.46570879809,-0.0163471479599
601,0,1.82574144546,0.0888039138775
602,0,1.71857748807,0.038851541716
603,0,1.61141353067,-0.0111008304454
604,0,1.82574144546,0.0888039138775
605,0,-0.0380892970796,-0.553538457406
606,0,1.03817776026,-0.175003189831
607,0,2.18131165039,0.281880976813
608,0,1.64653418371,-0.103307409479
609,0,1.28669324446,-0.0144694091717
610,1,-2.84927374032,0.410185014049
611,0,1.70606183591,-0.0550772565578
612,0,2.074147693,0.231928604652
613,0,1.85981977821,0.132023860329
614,0,1.26829885516,-0.0383070732028
615,0,1.61141353067,-0.0111008304454
616,0,2.18131165039,0.281880976813
617,1,-2.23600934768,-0.49050307743
618,0,1.9669837356,0.18197623249
619,0,1.58768070064,0.0991781979764
620,1,-4.758362175,0.0800086905229
621,0,0.890455159909,-0.167323727858
622,0,1.85981977821,0.132023860329
623,0,1.52018231017,0.0456732179423
624,0,1.62734626757,0.0956255901037
625,0,1.82574144546,0.0888039138775
626,0,1.82574144546,0.0888039138775
627,0,2.18131165039,0.281880976813
628,0,2.074147693,0.231928604652
629,0,1.82574144546,0.0888039138775
630,0,1.93055298712,0.239054132442
631,0,1.94883813975,0.245482706588
632,1,-6.31112759201,4.02197587464
633,0,1.82574144546,0.0888039138775
634,0,1.42332517911,0.0225301453916
635,0,1.68327153133,0.137082888443
636,0,1.50139911162,3.39319132227e-05
637,0,1.71857748807,0.038851541716
638,0,1.68449915533,-0.00436840473525
639,0,1.82574144546,0.0888039138775
640,0,1.61141353067,-0.0111008304454
641,1,-0.866755639669,0.239365448311
642,1,-3.11734057807,-0.500433510089
643,0,2.18131165039,0.281880976813
644,0,2.04006936025,0.1887086582
645,0,1.57733519793,-0.0543207768967
646,0,1.78720067028,0.133509968524
647,0,1.78720067028,0.133509968524
648,0,1.59326793482,0.0524056436524
649,0,2.18131165039,0.281880976813
650,0,1.25270112093,0.544064188911
651,0,1.68449915533,-0.00436840473525
652,1,-2.08152483221,0.791154542147
653,1,-3.97757103037,-0.954568636851
654,1,-2.99991795909,-1.05392882807
655,0,1.44393808172,-0.0377950393805
656,0,1.79166311272,0.0455839674262
657,0,1.2262154309,0.0980245881849
658,0,2.04006936025,0.1887086582
659,0,1.48051674324,0.0492258258149
660,0,1.91363501526,0.161109313362
661,0,1.75265582081,0.0820714881673
662,0,2.18131165039,0.281880976813
663,0,2.074147693,0.231928604652
664,1,-6.42745420752,1.25910903113
665,1,-4.0621707601,-0.235888729264
666,0,1.36015682148,-0.0931383866995
667,0,2.18131165039,0.281880976813
668,0,2.18131165039,0.281880976813
669,0,2.18131165039,0.281880976813
670,0,2.18131165039,0.281880976813
671,0,1.60571260735,0.111073438595
672,0,1.85981977821,0.132023860329
673,0,1.25059668133,3.9430117384
674,0,1.94883813975,0.245482706588
675,1,-2.3936899713,-0.761270293749
676,0,1.9669837356,0.18197623249
677,0,1.69278216417,0.611822594105
678,0,1.72360486298,0.184232211109
679,0,2.074147693,0.231928604652
680,1,-3.78926071336,-0.142208781228
681,1,-2.24000694838,-1.09128677364
682,1,-2.63246242819,-1.18469814452
